ENSG,GM18486,GM18498,GM18499,GM18501,GM18502,GM18504,GM18505,GM18507,GM18508,GM18510,GM18511,GM18516,GM18517,GM18519,GM18520,GM18522,GM18523,GM18852,GM18855,GM18858,GM18861,GM18862,GM18870,GM18871,GM18907,GM18909,GM18912,GM18913,GM18916,GM19092,GM19093,GM19098,GM19099,GM19101,GM19102,GM19108,GM19114,GM19116,GM19119,GM19127,GM19128,GM19130,GM19131,GM19137,GM19138,GM19140,GM19143,GM19144,GM19147,GM19152,GM19153,GM19160,GM19172,GM19192,GM19193,GM19200,GM19203,GM19204,GM19207,GM19209,GM19222,GM19257,txStart,txEnd,chr
ENSG00000144224,-0.045246179,0.368222419,-0.163514139,-0.027928089,0.036137478,-0.033046146,-0.378189047,-0.122983302,-0.184814765,-0.380257343,-0.361835145,-0.181949559,0.155917111,0.228663408,0.376588442,-0.155444893,0.101372511,0.039038507,-0.037893339,-0.115204174,0.058278086,0.038969105,0.144349672,0.281429159,-0.177848716,0.242597413,0.418637838,0.181200159,0.146344297,0.178880125,0.065888451,0.150347602,-0.14178783,-0.010724764,NA,0.195385455,0.206375276,-0.152881598,-0.185355881,0.002813031,-0.027501005,0.182450953,0.216700055,-0.242263436,0.19820907,0.109129005,NA,0.037252142,0.165873581,0.151734447,0.102921545,-0.217126689,0.520992525,-0.20011213,-0.122133773,0.172088806,-0.130676574,-0.123121661,-0.034739577,-0.021195752,-0.277430473,NA,136215658,136259103,chr2
ENSG00000144231,0.014764741,-0.206294726,0.299301356,-0.110274609,0.059068198,-0.090291426,0.128560698,0.063735678,-0.167861645,-0.096483933,-0.04199722,-0.032808874,-0.058272339,-0.054558442,0.088486042,-0.109401253,-0.623452399,-0.195594538,0.040623501,0.060846106,-0.175028764,-0.270091515,0.048932762,NA,-0.123056016,-0.118014952,-0.118570692,-0.353926596,-0.628800423,-0.402594125,-0.413171269,-0.207151588,-0.35435917,-0.199555579,-0.692630561,-0.02997347,-0.369315224,-0.042641518,-0.588393196,-0.272320979,-0.38506932,0.040149023,0.03588624,-0.189717956,-0.13890429,0.45975362,-0.562205406,-0.167605663,0.120959956,-0.184516838,-0.243093275,-0.177390804,-0.045631565,-0.24333694,-0.203399293,0.035986701,-0.161698734,-0.137804516,-0.426789292,-0.278229967,-0.223731453,-0.100951215,128320709,128332174,chr2
ENSG00000144320,-0.022252529,-0.477953571,-0.032270239,-0.108783679,-0.414979092,-0.059596371,0.374911918,-0.222021892,0.167282405,0.227464627,0.09127078,-0.049348359,-0.077092169,NA,-0.406705018,0.015043267,0.202787931,0.288257727,-0.191766914,0.445383911,0.106774096,0.542984155,0.022986312,-1.004285466,-0.014923416,0.200376778,0.053894838,0.439720179,0.391760732,0.417986995,0.340783481,0.111357627,0.56265638,0.263770566,0.387894879,0.28927628,0.172762806,0.323744852,0.244326914,0.294628721,0.895180965,-0.150828537,0.17443938,0.902722079,0.47602901,-0.347050575,0.213834244,NA,0.305478266,0.523035107,0.765755655,0.207919416,0.17620535,0.45532143,-0.019565173,0.120569706,0.162930936,0.338033919,0.164568658,0.213958708,0.418674707,0.466615865,176496895,176584128,chr2
ENSG00000144381,0.035559971,0.176882679,0.111154871,-0.040177044,0.090564473,-0.040486626,0.368758818,0.071056598,0.116694515,-0.014120743,0.15261942,0.060118811,0.061513711,-0.038942247,-0.328245058,-0.131272453,-0.141698004,0.178581697,0.092796771,-0.049702689,0.362041936,-0.081994955,0.165003592,1.195065259,-0.088849641,-0.025599487,-0.117351082,-0.031199001,-0.106808768,0.04119184,-0.150108309,0.032911107,-0.168165105,-0.018941604,-0.296053051,0.183563015,-0.196960344,0.288941502,-0.149717296,0.004580151,-0.029772965,0.330812513,0.19770493,-0.108924766,-0.047636215,0.113156025,-0.310434631,0.366794587,0.043569241,-0.041289773,-0.07195033,0.144161116,-0.261563095,0.018788635,0.054624677,0.131680656,-0.046363859,0.101914979,0.152292323,-0.364402522,-0.060409743,0.487052235,198059554,198073243,chr2
ENSG00000144407,-0.723238129,NA,-0.556535549,-0.145778519,-0.413676362,-0.680918421,0.226941318,NA,NA,NA,0.11563877,NA,-0.469096959,NA,NA,NA,0.097195861,-0.277927223,-0.355134369,0.133345366,-0.476332764,-0.220828685,NA,NA,-0.146547826,-0.098995717,-0.036586062,-0.103508181,0.009503962,NA,NA,-0.142718488,0.22210324,0.002400226,NA,NA,-0.060202729,-0.517761238,-0.138686656,0.041071681,NA,-0.215611297,NA,NA,-0.0016078,-0.611921635,NA,NA,0.335597196,0.335767657,NA,NA,-0.320784115,NA,NA,-0.207785749,-0.043251044,-0.166259486,NA,NA,NA,0.027053165,208979800,209067469,chr2
ENSG00000144426,0.052777271,NA,0.114212861,-0.239419999,NA,NA,-0.839288042,NA,0.304337685,0.057036407,NA,-0.954964189,NA,0.326085428,0.086404082,NA,-0.237589199,-0.242140963,-0.337568567,0.140032416,NA,-0.262077605,0.353716782,-1.175159661,-0.018679856,NA,-0.060941932,-0.381070641,0.032095202,NA,-0.006803329,NA,-0.1340531,-0.354651284,-0.053009981,NA,-0.106901054,0.307835212,0.153004024,0.052433841,-0.064139395,-0.005735737,0.233303845,-0.116334886,2.02614486,-0.042283525,-0.067766736,NA,NA,0.221808557,0.24053381,NA,NA,-0.24716012,NA,-0.082671789,1.356675506,NA,0.135399723,NA,0.490039887,0.019270785,203708717,203790962,chr2
ENSG00000144524,0.055560206,-0.045496041,0.048005971,-0.113196084,0.129332233,-0.115442171,0.298585693,0.258666053,0.33515463,-0.007371153,0.25937367,-0.053930049,-0.162581059,0.232332248,-0.232248833,0.078672692,0.034878706,-0.011358163,0.046104321,0.215154336,0.311742891,0.270814375,0.045138992,-0.691633231,0.295245014,0.312479343,0.140015418,0.341513879,0.368206747,0.148249845,0.191362451,-0.002377068,0.06021412,0.039913046,0.228988669,-0.04772299,0.268848131,0.084673382,0.029032174,0.188168271,0.41641259,0.103842113,0.045643605,0.174693244,0.24635901,-0.178317955,0.182418554,-0.016428833,0.330725761,0.166012302,0.261670985,0.164574526,0.168809715,0.15555349,0.014988857,0.480497271,0.498922326,0.131735679,0.224099838,0.262244468,0.050492027,0.302588345,232354624,232381679,chr2
ENSG00000144535,0.051773681,0.361334389,0.021385771,-0.122893479,0.078913338,-0.103457896,-0.267683412,0.067895128,NA,-0.091085648,-0.33180783,0.174041876,-0.108549809,-0.144064802,0.155529272,-0.054819573,-0.083115809,-0.327132533,-0.053807174,-0.490317134,-0.331130344,NA,-0.743944068,NA,NA,-0.004711237,-0.209478082,-0.443245986,-0.634875418,-0.200381635,-0.699040179,-0.374026148,0.00379886,-0.230617214,NA,0.13878891,-0.076202494,NA,-0.177627756,-0.269718599,-0.27912788,-0.430576457,-0.410872725,-0.430002386,-0.20760797,0.251649385,NA,NA,-0.444096479,-0.422153983,-0.286261375,-0.020062864,-1.345469425,-0.40064484,-0.337053208,-0.239309004,-0.027674254,-0.428389766,-0.085532667,-0.035640012,-0.323588923,0.014951065,232534536,232916529,chr2
ENSG00000144554,0.043950151,-0.244470426,0.305214586,-0.417292009,0.377519308,-0.038809181,0.161357888,0.120164218,-0.793423705,-0.627337093,-0.68386998,0.183928251,-0.097809654,0.061034363,-0.298495038,-0.425871828,-0.804607484,-0.395687193,0.634049626,-0.252370904,-0.121770984,-0.873247185,-0.633168118,0.464953274,-0.146110366,-0.604292222,-0.675888147,-0.859077601,-0.816558108,-0.245572575,-0.410854374,-0.302179763,-0.24973379,-0.719169064,NA,-0.28637784,-0.567243354,-0.255809948,-0.305336311,-0.682745169,-0.56284343,0.164000203,0.045014405,-0.302311036,-0.10473476,0.586127485,NA,-0.310880453,-0.633467804,-0.810399633,-0.405020575,-0.257088869,-0.862191865,-0.35240291,-1.461631093,-0.922801204,-0.209677404,-0.530101556,-0.658883977,-0.272667482,-0.365571043,-0.6141563,10043112,10118614,chr3
ENSG00000144559,-0.100812954,-0.375046831,0.168055901,-0.265505379,-0.112966492,-0.086506626,-1.114684422,0.314812328,0.186103475,0.108405797,0.40665471,-0.356551919,0.054785241,0.413365593,-0.108660358,0.213063377,-0.054248999,0.191470627,-0.292030319,-0.673501204,0.226686861,-0.274155255,0.013234472,0.632186109,0.362009334,0.644184923,NA,0.585587119,-0.034905993,0.502288035,0.357554781,0.350086222,0.420819935,0.182802916,0.147122944,-0.17750347,0.567305306,0.606122572,0.400973474,0.277503601,-0.106480855,0.283177643,-0.308055075,0.167557124,-0.76363883,-0.546778475,-0.004757551,0.295637147,0.155048301,0.332270957,0.242751085,0.469215766,-0.059926325,0.11962989,-0.150736543,-0.273503159,-0.042889594,-0.510153131,0.261349323,-0.210634542,-0.035889453,0.37289042,11806919,11863355,chr3
ENSG00000144566,-0.060366309,0.319026219,0.041527711,0.394842036,-0.013764857,-0.080650601,-0.141820442,0.006825773,0.196190215,0.066957032,0.15246123,-0.126550614,0.134571291,0.160955798,0.087795177,0.076710697,0.204749531,0.301427817,0.164724371,-0.006793644,0.356068006,0.613477765,0.207831882,1.163112999,0.303399834,0.323196653,0.321039998,0.474403359,0.326243362,0.354980825,0.285521936,0.107712407,0.25510303,0.524289886,0.400526079,0.41515287,0.443041826,0.186564652,0.382230724,0.295886676,0.334016235,0.234407993,0.269390175,0.076032994,0.41508229,-0.163942385,0.502730324,0.462262647,0.346017656,0.466875837,0.13404005,0.105076941,0.182309265,0.31563978,-0.035839793,0.354162376,0.135332161,0.053080404,0.353659663,0.410690188,0.102679527,0.567651675,19963748,20001647,chr3
ENSG00000144567,-0.117280309,NA,-0.191253669,-0.227985139,-0.273881092,NA,0.013689988,0.500577438,-0.419011955,-0.008013413,NA,-0.245730779,0.400050851,-0.247952692,-0.052788748,NA,0.159794131,0.172335407,0.213051233,NA,-0.479134684,0.105631335,-0.121172003,NA,-0.152341016,-0.000994487,0.422556413,0.104035669,0.268997252,NA,-0.062532924,-0.385099153,0.14364769,0.000816226,NA,-0.16320121,0.270050736,-0.443664848,-0.086988226,0.233904571,0.407141565,NA,0.156509175,0.123046564,0.03072917,-0.537491055,NA,NA,0.220050076,NA,0.22469605,-0.042874649,0.088279975,-0.02239183,0.496048867,0.297730106,0.259270481,-0.015059651,0.086148033,NA,NA,NA,219751197,219756456,chr2
ENSG00000144579,NA,0.826207709,-0.396614099,NA,NA,-0.706982471,NA,-0.136436552,NA,-0.037929023,NA,0.151076781,0.064431521,NA,1.362318982,0.179271387,NA,NA,NA,NA,0.218116086,NA,-0.035352028,-0.475516821,0.225824784,-0.131711677,NA,NA,-0.407045558,-0.325704265,NA,-0.319119458,NA,NA,0.413003659,0.23587441,-0.197199984,0.560007402,NA,NA,0.580797655,-0.444969347,-0.010121995,NA,0.05636727,-0.217199605,NA,NA,NA,NA,-0.354620625,NA,NA,0.46248725,0.268614327,-0.470635964,0.119988736,0.124773019,NA,0.523952738,NA,NA,218972721,218978907,chr2
ENSG00000144580,0.093092131,0.244985644,-0.003564819,0.013964031,0.218965813,0.026661894,0.126392038,0.078105408,-0.016563275,0.032659967,-0.118972055,0.167630911,-0.047025109,0.143699728,-0.039741348,0.169094747,-0.224521599,0.206856917,0.107862616,0.137510166,0.215085166,-0.081560695,0.075082162,0.340364079,-0.082931156,-0.025763477,-0.119367522,-0.086050351,-0.100576018,-0.083806075,-0.077767434,0.034933552,-0.07122886,0.115094436,-0.105191006,0.12654029,-0.067170124,0.049263542,0.155626854,0.009136261,-0.09444657,0.188159228,0.150274205,0.065803414,-0.064909575,0.06226976,-0.125511361,0.095150322,0.127574336,0.019610447,-0.030563525,-0.020820909,0.029198535,0.120457755,0.204594177,-0.042850624,-0.059739904,0.052455889,0.116647143,-0.016783862,0.139013517,0.222337535,219141841,219167243,chr2
ENSG00000144589,0.000304421,0.005038744,-0.033265429,0.137662966,NA,-0.087306771,-0.315249677,0.237078158,NA,NA,NA,0.239179701,-0.075369669,-0.196703072,0.062337222,-0.348670853,NA,-0.172198573,-0.024104569,-0.049552009,NA,NA,0.147246632,NA,-0.005750756,0.157029673,-0.276826622,0.007601939,-0.009197888,-0.317392105,-0.092142339,-0.369076058,NA,NA,-0.596327951,-0.13639279,0.052784391,-0.142022963,-0.243814016,0.304327581,-0.190165705,-0.087339357,-0.092858675,-0.122973386,-0.25876707,NA,NA,NA,-0.151024009,NA,-0.188843835,0.262932936,-0.003043255,NA,0.268229457,-0.556388299,-0.282212819,-0.029161531,-0.165743712,-0.272012862,-0.421648433,NA,220170839,220189417,chr2
ENSG00000144591,-0.033217254,0.570624929,-0.097332429,0.538176371,-0.260610332,-0.166736221,-0.419750352,-0.381195517,-0.331646335,0.124590667,-0.19359855,-0.216916414,0.299831411,-0.309235192,0.297521302,-0.503096113,-0.304175789,0.067879007,0.027337231,0.565135471,0.014311331,0.446578025,0.144611712,1.854036289,0.155944844,0.433712143,-0.026492462,0.121113849,-0.134662243,0.17293019,0.132422501,0.022871492,0.04846346,0.205860856,-0.051648771,0.06186666,-0.017311714,0.205448542,0.051061094,-0.052317459,-0.035064915,0.067725163,0.510968425,-0.122951666,-0.07873725,-0.1478655,0.008283644,0.890192057,0.294499496,0.236710527,-0.26911189,-0.369609024,-0.277451655,0.11146682,-0.490963343,-0.045889859,-0.128533129,-0.104123791,0.414119393,-0.219149072,0.212146567,0.312189635,220071853,220079954,chr2
ENSG00000144635,-0.008311949,-0.144483581,0.036686431,-0.162979909,0.064788043,0.103257599,-0.016314152,-0.289173762,0.06660473,0.008806257,-0.226436815,-0.128757139,-0.084694919,0.250245098,0.078671922,0.239078467,0.249691051,-0.193649033,-0.371402934,-0.257933754,-0.391391284,0.035883455,-0.397251958,-0.603672151,-0.271066656,-0.133043807,0.078685463,0.002864389,0.024652232,0.133586665,0.098552071,0.217506652,-0.09412189,-0.057174154,0.526900359,0.03777403,0.003948276,-0.262711848,-0.191351796,-0.215054219,-0.0839299,-0.227360022,-0.352906435,-0.287202251,-0.001087605,-0.2350536,0.397731574,-0.254680313,-0.480552504,-0.078117873,-0.087347715,-0.325739024,0.045167445,-0.27831217,-0.457551338,0.201033266,-0.037063689,-0.163736431,-0.339049947,-0.046321302,-0.231290153,-0.287453145,32542472,32587346,chr3
ENSG00000144674,-0.618408179,-3.720959951,0.224434826,-0.427433929,0.368297688,-0.224182481,-0.266585972,-0.089374182,-0.255820595,-0.240301103,0.036292225,-0.228808509,0.199592861,-0.347513482,0.247486337,0.002808297,-0.035648779,NA,0.385605421,-0.022267219,-0.441790419,0.205859115,-0.193523758,-0.127034321,0.085051624,0.208215603,-0.034298292,-0.102267091,0.035167872,0.068992165,0.040502151,-0.097387463,-0.01135944,-0.050475284,-0.263875831,0.13491618,-3.476702594,0.033234307,-0.126985656,0.138337121,0.186499085,-0.024496592,0.115915065,-0.283139916,0.18211829,0.11238429,-0.293306871,0.122720597,-0.020014099,0.008758252,-0.316993165,0.025032806,0.319280235,-0.01505565,-0.192682433,0.263757266,0.507266086,0.317904719,0.183628078,0.027239008,0.174168822,-0.274063975,37259741,37383240,chr3
ENSG00000144711,3.306940751,-3.947793646,-0.672191919,-0.858244599,-7.360598042,-1.483833661,NA,-0.710924142,-0.348054585,0.461199537,0.35596859,-0.573092984,NA,-0.502249782,-1.554935238,-0.436251923,-2.760313709,NA,-0.574982989,0.266074251,-1.296866854,NA,-0.978135798,NA,2.344541769,-0.357964187,-0.560662422,2.789506609,NA,NA,0.042724191,-0.577687838,-0.839694165,0.059376166,0.064117959,-0.00760894,-7.146867374,-1.231173298,-0.844509586,0.114293081,1.593135015,-1.001170327,NA,0.432937704,-3.00908257,-0.241043665,-0.314914346,0.503931507,NA,0.216850697,0.23364767,NA,0.493437575,-0.48508138,-0.299820313,0.214108096,-6.505328174,-1.012512911,NA,5.108905038,-0.191174173,-0.0730512,12914373,12983960,chr3
ENSG00000144713,0.100406541,0.014427299,0.132803471,-0.072186619,0.023634318,0.111643014,0.169435513,-0.214676012,0.082765615,0.126490197,0.07545589,-0.027617209,0.015970041,0.125550398,0.132573842,-0.251055828,-0.151713389,0.015837207,0.193964241,-0.214070574,-0.065409804,-0.007115955,-0.049313518,-1.136591226,-0.210578616,-0.256512337,-0.056143032,0.148040449,0.320710422,-0.182601005,0.029338006,-0.170662668,0.15434729,0.024513046,0.053190219,0.26972528,0.054235676,-0.121771673,0.039430364,-0.243396244,-0.078493795,-0.071491437,-0.18313092,-0.078341286,-0.16157791,0.080854455,0.171488509,-0.035356623,-0.153322454,-0.109630293,-0.070606515,-0.108785394,-0.151247725,-0.10037068,-0.088548003,0.086889646,0.163928566,0.087615299,-0.004202837,-0.077268382,0.013420077,0.04701263,12851444,12858081,chr3
ENSG00000144724,NA,0.042115639,-0.465550789,0.008346401,-0.484024312,NA,NA,0.111703618,NA,-0.043652203,NA,-0.142307319,NA,0.169893673,-0.822252248,NA,-0.306821659,0.292234717,0.173459453,NA,-0.057025424,NA,0.400212902,0.990055849,NA,0.291907653,0.054286508,NA,-1.041214748,NA,0.078386681,0.369306022,0.04135947,0.532634796,NA,0.20149678,0.053327421,0.432185192,-0.305180596,0.297099321,NA,0.083226833,NA,0.120866384,0.419652651,NA,NA,0.186467047,0.120509926,0.691137867,0.335773475,-0.209056124,0.081186965,0.04424275,-0.211322833,NA,0.351176736,0.166824864,9.24E-05,NA,NA,-0.060436035,61522282,62255613,chr3
ENSG00000144744,0.404861081,0.319653409,0.359968756,0.535784601,0.253429733,0.606914899,0.017705358,0.332048833,0.897073055,0.459694977,0.508066595,0.126165556,0.276719396,0.614815763,0.200789722,0.731980097,0.408955931,0.449353197,0.144063681,0.061799966,0.593299271,0.496178395,0.631004062,0.168340584,0.554983994,0.428487043,0.156139678,0.811033989,0.750894302,0.58120713,0.685864001,0.570285942,0.60401489,0.552039951,0.796639829,0.33810215,0.823620746,0.472483137,0.542141604,0.342384576,0.636375585,0.375659668,0.292665905,0.522827124,0.588091021,0.308919515,0.700219804,0.188040207,0.287905016,0.545820257,0.558563355,0.414447276,0.530343995,0.52776879,0.140119867,0.414016961,0.478167346,0.323416229,0.409265923,0.570093648,0.531105797,0.730453915,69186571,69212214,chr3
ENSG00000144746,-0.104247429,0.626649929,0.116950686,0.409092436,-0.162907302,0.600918449,0.246501048,0.512702408,0.10508564,0.143398527,0.13337115,0.490429231,0.521295416,-0.218237082,0.951565492,-0.365214563,0.813853356,0.613296732,0.315329196,0.176125271,0.324012196,0.281118145,0.217591322,2.725723899,0.069729094,0.081066043,0.855662868,0.673107039,0.464557477,0.369648565,0.457795671,0.377351122,-0.11532234,0.414935456,0.587042854,0.759334655,0.439878186,0.427074352,0.082628794,0.488873681,0.617578105,0.012336753,0.215741065,0.330280784,0.50880626,-0.286870885,0.508142209,0.533718707,0.365584566,0.107388517,0.133445995,0.355269481,0.658628365,0.33471208,0.356044477,0.516454366,0.069204176,0.338796409,0.302813993,-0.314996037,-0.002323303,0.573201095,69216779,69237927,chr3
ENSG00000144747,-0.046208249,-0.504351336,NA,-0.037821279,0.462040408,0.128838129,0.006100028,-0.322470242,NA,0.181023217,0.176755915,-0.371499429,0.077670311,-0.017492522,0.365450742,0.167799097,-0.046026099,-0.346205863,0.055221876,-0.310175899,0.009939916,0.127367675,-0.180645888,0.058807724,0.059486484,-0.150340447,0.221049288,-0.140981906,0.293803812,0.319483815,0.296833501,-0.058332843,-0.21082302,-0.025981209,-0.323454556,-0.168034305,0.157319606,-0.127650448,-0.152027961,0.248978091,-0.137252345,-0.180432967,0.05062774,-0.078467716,0.19858898,0.155215665,0.029605459,-0.222070743,-0.071260964,-0.061833643,-0.045722975,-0.262403324,0.347338505,NA,-0.448879963,0.086367766,-0.014992474,0.092177759,-0.266508157,-0.230958757,NA,NA,69151669,69184174,chr3
ENSG00000144791,0.055563151,0.275909689,0.200504561,0.107381821,0.124130048,-0.068027506,0.167308908,NA,0.389462035,-0.151685203,0.125853715,NA,-0.000838954,NA,NA,NA,-0.244572709,-0.288947023,0.113090821,0.717639046,0.053252861,0.166804105,-0.313292838,-0.667783811,NA,-0.022995327,0.145437438,-0.543332291,NA,NA,-0.432921319,NA,0.06364166,NA,-0.243340511,-0.29711328,NA,-0.447634388,0.201015674,0.292405381,NA,-0.315040687,-0.514996135,0.012543634,-0.11829554,-0.076049145,0.349802424,-0.245493853,-0.056524009,-0.027825658,0.038749785,-0.433921574,-0.694651125,-0.53388527,NA,NA,NA,-0.081657336,-0.187489517,0.254648358,0.485077997,0.00948141,45611326,45697759,chr3
ENSG00000144827,-0.349298804,0.272107829,-0.189226584,0.333265361,-0.471761902,-0.369663231,-0.157952097,0.193617828,0.218131915,0.001343687,0.07221459,0.086575391,0.066541751,0.202227743,0.078413612,0.491315992,0.163605891,-0.036518033,-0.194669849,0.221013726,0.471054466,0.017326145,0.327762562,1.580807009,0.072147519,0.155303528,0.082194638,-0.021587511,0.510563637,0.123955825,0.453776846,-0.015038858,0.45229609,0.124318451,0.453861809,0.35230112,0.196076501,0.320843402,0.114684324,0.461612031,0.404276565,0.499556358,0.43225399,0.341605064,0.179271355,-0.462708925,0.456269264,0.282891982,0.051645161,0.196258377,0.310182925,0.244813771,0.025465305,0.18495005,0.445418782,0.000774656,0.027843186,0.176971609,0.459648593,0.242684838,0.352213867,0.292188335,113180588,113194896,chr3
ENSG00000144840,0.236793241,0.214131584,0.030201296,0.035043481,-0.056197782,-0.349818176,-0.019328692,-0.105644667,-0.003907205,0.357448407,0.401530325,-0.312231909,-0.236780329,-0.073280062,0.416246182,-0.285318143,0.110094066,0.371987857,0.050087721,-0.113625474,0.201417751,0.195075935,0.255028022,0.816982419,0.033718459,0.315604063,0.149582828,0.247928994,0.159096072,0.260497895,0.067970761,0.374147342,-0.11792475,0.553965706,-0.278591251,0.07454302,0.098308996,0.093830707,0.229257539,0.374703691,0.22367303,0.166328128,0.610667315,0.287274794,0.423721665,-0.232787295,-0.114719276,0.554741877,0.321373481,0.362386297,-0.236761375,0.387350646,-0.106788815,0.27998854,-0.086106683,0.515868606,-0.245479974,0.072157764,0.124166763,0.077353038,0.182667427,0.521357145,121888217,121944074,chr3
