Gene	Length
OR52P1P	321
OR52R1	315
OR52W1	320
OR52Z1	297
OR56A1	318
OR56A3	315
OR56A4	313
OR56A5	313
OR56B1	324
OR56B2P	322
OR56B4	319
OR5AC1	307
OR5AC2	309
OR5AK2	309
OR5AK3P	298
OR5AL1	328
OR5AN1	311
OR5AP2	316
OR5AR1	310
OR5AS1	324
OR5AU1	362
OR5H14	310
OR5H15	313
OR6C65	312
OR6C68	312
OR6C70	312
OR6C74	312
OR6C75	312
OR6C76	312
OR7E24	339
OAF	273
OARD1	152
OAS1	400
OAS2	719
OAS3	1087
OASL	514
OAT	439
OAZ1	228
OAZ2	189
OAZ3	235
POU2AF1	256
OBP2A	170
OBP2B	170
LEPROT	131
OBSCN	7968
OBSL1	1896
OC90	493
OCIAD1	245
OCIAD2	154
OCC1	63
OCEL1	264
OCLN	522
OCM2	109
OCR1	76
OCRL	901
OCSTAMP	566
CROT	612
ODF3L1	274
ODF3L2	289
ODAM	279
DBT	482
BCKDHA	445
BCKDHB	392
SLC25A21	299
ODF2L	636
ODF3	254
ODF3B	253
ODF1	250
ODF2	829
ODF4	257
OGDH	1023
DLST	453
DLAT	647
PDHA2	388
PDHA1	390
PDHB	359
PDHX	501
ODR4	454
OFCC1	231
OFD1	1012
POFUT1	388
POFUT2	429
MGEA5	916
OGDHL	1010
OGFOD1	542
OGFOD2	350
OGFOD3	319
OGFR	677
OGG1	345
GPR68	365
OGFRL1	451
OGT	1046
OIT3	545
OLA1	396
OLFML1	402
OLFML3	406
OLFM4	510
OLIG1	271
OLIG2	323
OLIG3	272
OLFML2A	652
OLFML2B	750
OLR1	273
OMA1	524
OMD	421
OMG	440
OMP	163
OSM	252
OCM	109
ONECUT2	504
ONECUT3	494
OOEP	149
OOSP1	123
OOSP2	158
OPA1	960
OPA3	179
OPALIN	141
OPCML	345
OPHN1	802
OPLAH	1288
OPN3	402
OPN4	478
OPN5	354
OPRD1	372
OPRK1	380
OPRM1	400
OPRL1	370
OPN1SW	348
RHO	348
OPN1MW	364
OPN1LW	364
RRH	337
OPTN	577
OPTC	332
OR1A1	309
OR1A2	309
OR1B1	318
OR1C1	314
OR1D2	312
OR1D4	311
OR1D5	312
OR1E1	314
OR1E2	323
OR1E3	343
OR1F1	312
OR1F2P	312
OR1F12	337
OR1G1	313
OR1I1	355
OR1J1	322
OR1J2	313
OR1J4	313
OR1K1	316
OR1L1	360
OR1L3	324
OR1L4	311
OR1L6	347
OR1L8	309
OR1M1	313
OR1N1	311
OR1N2	330
OR1P1	330
OR1Q1	314
OR1S1	325
OR1S2	325
OR2A1;	310
OR2A2	318
OR2A4	310
OR2A5	311
OR2A7	310
OR2B2	357
OR2B3	313
OR2B6	313
OR2B8P	312
OR2B11	317
OR2C1	312
OR2C3	320
OR2D2	308
OR2D3	330
OR2F1	317
OR2F2	317
OR2G2	317
OR2G3	309
OR2G6	316
OR2H1	316
OR2H2	312
OR2I1P	316
OR2J1	312
OR2J2	312
OR2J3	311
OR2K2	345
OR2L2	312
OR2L3	312
OR2L5	312
OR2L8	312
OR2L13	312
OR2M2	347
OR2M3	312
OR2M4	311
OR2M5	312
OR2M7	312
OR2S2	319
OR2T1	369
OR2T2	324
OR2T3	318
OR2T4	348
OR2T5	315
OR2T6	308
OR2T7	308
OR2T8	312
OR2V1	315
OR2W1	320
OR2V2	315
OR2W3	314
OR2W5	320
OR2W6P	318
OR2Y1	311
OR2Z1	314
OR3A1	315
OR3A2	321
OR3A3	321
OR3A4P	348
OR4A4P	299
OR4A5	315
OR4A8P	315
OR4B1	309
OR4C3	302
OR4C5	326
OR4C6	309
OR4C11	310
OR4C12	309
OR4C13	309
OR4C15	316
OR4C16	310
OR4D1	310
OR4D2	307
OR4D5	318
OR4D6	314
OR4D9	314
OR4D10	311
OR4D11	311
OR4E1	316
OR4E2	313
OR4F3;	312
OR4F4	305
OR4F5	305
OR4F6	312
OR4K1	311
OR4K2	314
OR4K3	315
OR4K5	323
OR4K13	304
OR4K14	310
OR4K15	348
OR4K17	315
OR4L1	312
OR4M1	313
OR4M2	313
OR4N2	307
OR4N4	316
OR4N5	308
OR4P4	312
OR4Q2	313
OR4Q3	313
OR4S1	309
OR4S2	311
OR4X1	305
OR4X2	303
OR5A1	315
OR5A2	324
OR5B2	309
OR5B3	314
OR5B12	314
OR5B17	314
OR5B21	309
OR5C1	320
OR5D13	314
OR5D14	314
OR5D16	328
OR5D18	313
OR5F1	314
OR5G3	314
OR5H1	313
OR5H2	314
OR5H6	325
OR5I1	314
OR5J2	312
OR5K1	308
OR5K2	316
OR5K3	321
OR5K4	321
OR5L1	311
OR5L2	311
OR5M1	315
OR5M3	307
OR5M8	311
OR5M9	310
OR5M10	315
OR5M11	305
OR5P2	322
OR5P3	311
OR5R1	324
OR5T1	326
OR5T2	359
OR5T3	340
OR5V1	321
OR5W2	310
OR6A2	327
OR6B1	311
OR6B2	312
OR6B3	331
OR6C1	312
OR6C2	312
OR6C3	311
OR6C4	309
OR6C6	314
OR6F1	308
OR6J1	347
OR6K2	324
OR6K3	331
OR6K6	343
OR6M1	313
OR6N1	312
OR6N2	317
OR6P1	317
OR6Q1	317
OR6S1	331
OR6T1	323
OR6V1	313
OR6X1	312
OR6Y1	325
OR7A2P	310
OR7A5	319
OR7A10	309
OR7A17	309
OR7C1	320
OR7C2	319
OR7D2	312
OR7D4	312
OR7G1	311
OR7G2	324
OR7G3	312
OR8A1	326
OR8B2	313
OR8B3	313
OR8B4	309
OR8B8	311
OR8B12	310
OR8D1	308
OR8D2	311
OR8D4	314
OR8G1	311
OR8G2	310
OR8G5	346
OR8H1	311
OR8H2	312
OR8H3	312
OR8I2	310
OR8J1	316
OR8J2	315
OR8J3	315
OR8K1	319
OR8K3	312
OR8K5	307
OR8S1	359
OR8U1	309
OR8U8	319
OR8U9	309
OR9A1P	263
OR9A2	310
OR9A4	314
OR9G1	305
OR9G4	327
OR9G9	305
OR9I1	314
OR9K2	335
OR9Q1	310
OR9Q2	314
ORAI2	254
ORAI3	295
ORAOV1	137
ORC1	861
ORC2	577
ORC3	711
ORC4	436
ORC5	435
ORC6	252
HCRT	131
ORMDL1	153
ORMDL2	153
ORMDL3	153
SLC25A15	301
SLC25A2	301
REXO2	237
OS9	667
OSBPL10	764
OSBPL11	747
OSBPL1A	950
OSBPL2	480
OSBPL3	887
OSBPL5	879
OSBPL6	934
OSBPL7	842
OSBPL8	889
OSBPL9	736
OSBP	807
OSBP2	916
OSCAR	282
OSCP1	389
OSER1	292
OSGEP	335
OSGIN1	560
OSGIN2	505
OSGEPL1	414
OSMR	979
OSR1	266
OSR2	312
DDOST	456
OST4	37
SLC51A	340
SLC51B	128
BGLAP	100
OSTC	149
OSTF1	214
OSTM1	334
OSTN	133
SPP1	314
OTC	354
OTOA	1153
OTOF	1997
OTOGL	2332
OTOG	2925
OTOL1	477
OTOP1	612
OTOP2	562
OTOP3	596
OTOR	128
OTOS	89
OTP	325
YOD1	348
OTUD6A	288
OTUD6B	293
OTUD7A	926
OTUD7B	843
OTUB1	271
OTUB2	234
OTUD1	481
OTUD3	398
OTUD4	1114
OTUD5	571
OTULIN	352
OTX1	354
OTX2	289
OVCA2	227
OVCH1	1134
OVCH2	564
OVGP1	678
OVOL1	267
OVOL2	275
OVOL3	214
OVOS1	1185
OVOS2	1432
HCRTR1	425
QRFP	136
CD200	278
HCRTR2	444
OXA1L	435
DAO	347
DDO	341
OXER1	423
OXGR1	337
IL4I1	567
OXLD1	147
OXNAD1	312
OXR1	874
OXSM	459
OXSR1	527
OXTR	389
ZNF146	292
POM121	1249
POM121B	834
POM121C	1229
POM121L1P	428
POM121L2	1035
	897
POM121L12	296
PM20D1	502
PM20D2	436
PHF20L1	1017
NUP210L	1888
PRR23D1	279
PRR23D2	279
PPP2R3A	1150
PPP2R3B	575
PPP2R3C	453
P2RX1	399
P2RX2	471
P2RX3	397
P2RX4	388
P2RX5	422
P2RX6	441
P2RX7	595
P2RY1	373
P2RY2	377
P2RY4	365
P2RY6	328
P2RY8	359
P2RY10	339
P2RY11	374
P2RY12	342
P2RY13	354
P2RY14	338
KIAA1191	305
PIK3C2A	1686
PIK3C2B	1634
PIK3C2G	1445
LEPRE1	736
LEPREL1	708
LEPREL2	736
PIK3IP1	263
SLC10A3	477
P4HA1	534
P4HA2	535
P4HA3	544
P4HTM	502
PI4K2A	479
PI4K2B	481
SMEK1	833
SMEK2	849
PRKRIR	761
TP53	393
PIK3R3	461
PYCR1	319
PYCR2	320
PYCRL	274
ALDH18A1	795
POU5F1B	359
TP53I11	189
TP53I13	393
TP63	680
GATAD2A	633
GATAD2B	593
TP73	636
PIK3R1	724
PIK3R2	728
PAFAH1B2	229
PAFAH1B3	231
PLA2G1B	148
PLA2G4A	749
PLA2G4B	781
PLA2G4C	541
PLA2G4D	818
PLA2G4E	856
PLA2G4F	849
PLA2G3	509
PA2G4	394
PLA2G5	138
PLA2G2A	144
PLA2G2C	149
PLA2G2D	145
PLA2G2E	142
PLA2G2F	168
PLA2G10	165
PAAF1	392
PABPC4L	370
PABPC1	636
PABPN1	306
PABPC3	631
PABPC4	644
PABPC5	382
ADCYAP1	176
SCYL3	742
PACSIN1	444
PACSIN2	486
PACSIN3	424
PACRG	296
PACRGL	248
ADCYAP1R1	468
PACS1	963
PACS2	889
PRADC1	188
PADI1	663
PADI2	665
PADI3	664
PADI4	663
PADI6	694
PAEP	180
KIAA0101	111
PAF1	531
PAFAH2	392
PLA2G7	441
PLA2G15	412
PAGE1	146
PAGE2	111
PAGE3	113
PAGE4	102
PAGE5	130
PAGR1	254
PPY	95
PHYH	338
SERPINE1	402
PAIP2B	123
SERPINB2	415
PAIP1	479
PAIP2	127
SERBP1	408
PAK1	545
PAK2	524
PAK3	559
PAK4	591
PAK6	681
PAK7	719
PPIAL4A	164
PPIAL4D	164
PPIAL4G	164
PALB2	1186
PALD1	856
PALLD	1383
PALM2	379
PALM3	673
PALMD	551
PALM	387
PAMR1	720
PAN2	1202
PAN3	887
PANK1	598
PANK2	570
PANK3	370
PANK4	773
PANO1	215
PANX1	426
PANX2	677
PANX3	392
PAOX	649
PABPC1L	614
PABPC1L2A	200
PAPPA-AS1	102
MTPAP	582
PAPD5	572
PAPD7	772
PAPL	438
PAPOLA	745
PAPOLB	636
PAPOLG	736
PAPPA	1627
PAPPA2	1791
PAPSS1	624
PAPSS2	614
PAQR3	311
PAQR4	273
PAQR6	344
PAQR9	377
MMD2	270
MMD	238
PARP10	1025
PARP11	331
PARP12	701
PARP14	1801
PARP15	678
PARP16	322
F2R	425
F2RL1	397
PARD3B	1205
F2RL2	374
F2RL3	385
PARD6A	346
PARD6B	372
PARD6G	376
PARD3	1356
PARG	976
PARPBP	579
PARK7	189
PARL	379
PARM1	310
PARN	639
PARP1	1014
PARP2	583
PARP3	533
PARP4	1724
PARP6	630
PARP8	854
PARP9	854
TIPARP	657
PARVA	372
PARVB	364
PARVG	331
PASD1	773
PASK	1323
PATE1	126
PATE2	113
PATE3	98
PATE4	98
PATL1	770
PATL2	543
PATZ1	687
PAWR	340
PAX1	534
PAX2	417
PAX3	479
PAX4	350
PAX5	391
PAX6	422
PAX7	520
PAX8	450
PAX9	341
PAXBP1	917
PAXIP1	1069
PXN	591
PBRM1	1689
PBDC1	233
PBXIP1	731
PBLD	288
HCG22	251
PBOV1	135
PBX1	430
PBX2	430
PBX3	434
PBX4	374
PCDH11X	1347
PCDH11Y	1340
PCP4L1	68
LPCAT1	534
LPCAT2	544
PCBP1	356
PCBP2	365
PCBP3	371
PCBP4	403
PCCA	728
PCCB	539
PCDH10	1040
PCDH12	1184
PCDH15	1955
DCHS1	3298
PCDH17	1159
PCDH18	1135
PCDH19	1148
PCDH20	951
DCHS2	2916
PCDHA1	950
PCDHA2	948
PCDHA3	950
PCDHA4	947
PCDHA5	936
PCDHA6	950
PCDHA7	937
PCDHA8	950
PCDHA9	950
PCDHA10	948
PCDHA11	949
PCDHA12	941
PCDHA13	950
PCDHB1	818
PCDHB2	798
PCDHB3	796
PCDHB4	795
PCDHB5	795
PCDHB6	794
PCDHB7	793
PCDHB8	801
PCDHB9	797
PCDHB10	800
PCDHB11	797
PCDHB12	795
PCDHB13	798
PCDHB14	798
PCDHB15	787
PCDHB16	776
PCDHB18	734
PCDHAC1	963
PCDHAC2	1007
PCDHGA1	931
PCDHGA2	932
PCDHGA3	932
PCDHGA4	931
PCDHGA5	931
PCDHGA6	932
PCDHGA7	932
PCDHGA8	932
PCDHGA9	932
PCDHGA10	936
PCDHGA11	935
PCDHGA12	932
PCDHGB1	927
PCDHGB2	931
PCDHGB3	929
PCDHGB4	923
PCDHGB5	923
PCDHGB6	930
PCDHGB7	929
PCDHGC3	934
PCDHGC4	938
PCDHGC5	944
PCDH1	1060
PCDH7	1069
PCDH8	1070
PCDH9	1237
CFAP221	840
PCF11	1555
SLC46A1	459
PCGF1	259
PCGF2	344
PCGF3	242
PCGF5	256
PCGF6	350
TRIP13	432
PCID2	399
PCIF1	704
PCK1	622
PCK2	640
PID1	250
PCLO	5065
PCM1	2024
PCMTD1	357
PCMTD2	361
PCNA	261
PCNP	178
PCNT	3336
PCOLCE	449
PCOLCE2	415
C1QTNF9B-AS1	107
PCP2	136
PCP4	62
PRCP	496
PCSK1N	260
PCSK4	755
PCSK5	1860
PCSK6	969
PCSK7	785
PCSK9	692
STARD10	291
PCNX	2341
PCNXL2	2137
PCNXL3	2034
PCNXL4	1172
PCYT1A	367
PCYT1B	369
PCYT2	389
PCYOX1	505
PCYOX1L	494
CD274	290
PDCD1LG2	273
PTGDR2	395
PTGDR	359
PDCD10	212
PDCD6IP	868
PDCD1	288
PDCD2	344
PDCD4	469
PDCD5	125
PDCD6	191
PDCD7	485
PDCL2	241
PDCL3	239
PDCD2L	358
PDDC1	220
PDE10A	779
PDE11A	933
PDE12	609
PDE1A	535
PDE1B	536
PDE1C	709
PDE2A	941
PDE3A	1141
PDE3B	1112
PDE4A	886
PDE4B	736
PDE4C	712
PDE4D	809
PDE5A	875
PDE6A	860
PDE6B	854
PDE6C	858
PDE6D	150
PDE7A	482
PDE7B	450
PDE8A	829
PDE8B	885
PDE9A	593
PDGFA	211
PDGFB	241
PDGFC	345
PDGFD	370
P4HB	508
PDIA2	525
PDIA3	505
PDIA4	645
PDIA5	519
PDIA6	440
PDILT	584
POLDIP2	368
POLDIP3	421
PDIK1L	341
PDK1	436
PDK2	407
PDK3	406
PDK4	411
PDLIM1	329
PDLIM2	352
PDLIM3	364
PDLIM4	330
PDLIM5	596
PDLIM7	457
PDP1	537
PDP2	529
C8orf22	84
PDPK1	556
PDPK2P	396
PDPN	162
PDPR	879
PDRG1	133
PDS5A	1337
PDS5B	1447
PDX1	283
PDXDC1	788
PDXDC2P	469
PDXK	312
PODXL2	605
PDYN	254
PDZD11	140
PDZK1IP1	114
PDZK1P1;	402
PDZD2	2839
PDZD4	769
PDZD7	517
PDZD8	1154
PDZD9	264
PTGER1	402
PTGER2	358
PTGER3	390
PTGER4	488
PEA15	130
PEAK1	1746
PEAR1	1037
CBFB	182
PEBP1	187
PEBP4	227
PECAM1	738
PECR	303
PCED1A	454
PCED1B	432
SERPINF1	418
PEF1	284
PEG10	708
PEG3	1588
PELI1	418
PELI2	420
PELI3	469
PELO	385
PELP1	1130
PEMT	199
PSENEN	101
PENK	267
PEO1	684
PGA3	388
PGA4	388
PGA5	388
PGC	388
PEPD	493
NPEPL1	523
PPL	1756
PER1	1290
PER2	1255
PER3	1201
EPX	715
PRF1	555
PRPH	470
LPO	712
PERM1	790
MPO	745
PERP	193
GIGYF1	1035
GIGYF2	1299
TPO	933
PES1	588
PEX10	326
PEX12	359
PEX13	403
PEX14	377
PEX16	336
PEX19	299
PEX1	1283
PEX26	305
PEX2	305
PEX3	373
PEX5L	626
PEX5	639
PEX6	980
PEX7	323
PHF21A	680
PHF21B	531
PTGFR	359
PF4V1	104
PFDN1	122
PFDN2	154
VBP1	197
PFDN4	134
PFDN5	154
PFDN6	129
PFKL	780
PFKM	780
PFKP	784
PLA2G12A	189
PLA2G12B	195
CWH43	699
PGAM1	254
PGAM2	253
PGAM4	254
PGAM5	289
PGAP1	922
PGAP2	254
PGAP3	320
PGBD1	809
PGBD2	592
PGBD3	593
PGBD4	585
PGBD5	455
HSPG2	4391
ACAN	2415
BCAN	911
HPGD	266
PTGES2	377
PDGFRA	1089
PDGFRB	1106
PDGFRL	375
FAM213B	198
PTGS1	599
PTGS2	604
PGK1	417
PGK2	417
POGLUT1	392
PGM1	562
PGM2L1	622
PGM2	612
PGM5	567
PGPEP1L	196
PGPEP1	209
PGS1	556
PGP	321
PGRMC1	195
PGRMC2	223
PGLYRP1	196
PGLYRP2	576
PGLYRP3	341
PGLYRP4	373
BGN	368
DCN	359
MIR7-3HG	128
RABGGTA	567
PGGT1B	377
RABGGTB	331
PAH	452
PAG1	432
PHACTR1	580
PHACTR2	634
PHACTR3	559
PHACTR4	702
PHAX	394
PHB2	299
PHB	272
PHC1	1004
PHC2	858
PHC3	983
PHEX	749
PHF10	498
PHF11	331
PHF12	1004
PHF13	300
PHF14	888
PHF19	580
PHF1	567
PHF20	1012
PHF23	403
PHF2	1096
PHF3	2039
PHF5A	110
PHF6	365
PHF7	381
PHF8	1060
PHGR1	82
PHYHIPL	376
PHIP	1821
PHKG1	387
PHKG2	406
PHLDA1	401
PHLDA2	152
PHLDA3	127
PHLDB1	1377
PHLDB2	1253
PHLDB3	640
GPLD1	840
PHLPP1	1717
PHLPP2	1323
PDCL	301
MOB4	225
PHOSPHO1	267
PHOSPHO2	241
PDC	246
PHPT1	125
PHRF1	1649
PCBD2	130
PCBD1	104
PHTF1	762
PHTF2	785
PHOX2A	284
PHOX2B	314
PHYHD1	291
PHYHIP	330
PI15	258
PI16	463
PTGIR	386
PIK3R4	1358
PIK3R5	880
PIK3R6	754
PIP4K2A	406
PIP4K2B	416
PIP4K2C	421
PI4KA	2044
PI4KB	816
PI4KAP1	262
PI4KAP2	592
PIP5K1A	562
PIP5K1B	540
PIP5K1C	668
PIP5KL1	394
INPP5J	1006
PIANP	282
PIAS1	651
PIAS2	621
PIAS3	628
PIAS4	510
PIBF1	757
PICALM	652
PICK1	415
PIDD1	910
PIEZO1	2521
PIEZO2	2752
PIF1	641
PIFO	191
PIGA	484
PIGB	554
PIGC	297
PIGF	219
PIGG	983
PIGH	188
PIGL	252
PIGM	423
PIGN	931
PIGO	1089
PIGP	158
PIGQ	760
PIGR	764
PIGS	555
PIGT	578
PIGU	435
PIGV	493
PIGW	504
PIGX	258
PIGY	71
PIGZ	579
PIH1D1	290
PIH1D2	315
PIH1D3	214
PILRA	303
PILRB	227
PIM1	404
PIM2	311
PIM3	326
PCMT1	227
PIN1	163
PIN4	131
PNN	717
PINK1	581
PINLYP	204
PIN1P1	100
PINX1	328
PITPNA	270
PITPNB	271
PIPSL	862
PIP	146
PIRT	137
PIR	290
PISD	409
POU1F1	291
PITPNC1	332
PITHD1	211
PITPNM1	1244
PITPNM2	1349
PITPNM3	974
PITX1	314
PITX2	317
PITX3	302
PIWIL1	861
PIWIL2	973
PIWIL3	882
PIWIL4	852
PJA1	643
PJA2	708
DFNB59	352
PAK1IP1	392
PKD1L1	2849
PKD1L2	2459
PKD1L3	1732
PKD2L1	805
PKD2L2	624
PIK3C3	887
PIK3CA	1068
PIK3CB	1070
PIK3CD	1044
PIK3CG	1102
ZMYND8	1186
PKD1	4303
PKD2	968
PKDCC	493
PKDREJ	2253
PLEKHA1	404
PLEKHG4B	1271
PLEKHA2	425
PLEKHA3	300
PLEKHA4	779
PLEKHA5	1116
PLEKHA6	1048
PLEKHA7	1121
PLEKHA8	519
PLEKHA8P1	391
PLEKHB1	243
PLEKHB2	222
PKHD1	4074
PLEKHF1	279
PLEKHF2	249
PLEKHG1	1385
PLEKHG2	1386
PLEKHG3	1219
PLEKHG4	1191
PLEKHG5	1062
PLEKHG6	790
PLEKHG7	379
PLEKHH1	1364
PLEKHH2	1493
PLEKHH3	793
PLEKHJ1	149
PKHD1L1	4243
PLEKHM1	1056
PLEKHM2	1019
PLEKHM3	761
PLEKHM1P	520
PLEKHN1	663
PLEKHO1	409
PLEKHO2	490
PLEKHS1	462
PKN1	942
PKN2	984
PKN3	889
PKNOX1	436
PKNOX2	472
PKP1	747
PKP2	881
PKP3	797
PKP4	1192
PROKR1	393
PROKR2	384
PRKRIP1	184
PLAC8L1	177
PLA1A	456
PLA2R1	1463
PLAC1	212
PLAC4	150
PLAC8	115
PLAC9	97
PLAG1	500
JUP	745
PLAGL1	463
PLAGL2	496
PLAA	795
PLB1	1458
PLBD1	553
PLBD2	589
AGPAT1	283
PLCB1	1216
PLCB2	1185
PLCB3	1234
PLCB4	1175
AGPAT2	278
AGPAT3	376
PLCD1	756
PLCD3	789
PLCD4	762
AGPAT4	378
PLCE1	2302
AGPAT5	364
PLCG1	1290
PLCXD3	321
PLCXD2	305
PLCH1	1693
PLCG2	1265
PLCL1	1095
PLCL2	1127
PLCH2	1416
PLCXD1	323
PLCZ1	608
PLD1	1074
PLD2	933
PLD3	490
PLD4	506
PLD5	536
PLD6	252
PLXDC1	500
PLEC	4684
PLEK2	353
PLEK	350
PLET1	207
PF4	101
PLGLA	96
PLGLB1	96
PGF	221
PLEKHD1	506
PLIN1	522
PLIN2	437
PLIN3	434
PLIN4	1357
PLIN5	463
PLK1	603
PLK2	685
PLK3	646
PLK4	970
PLK5	336
PLLP	182
PLG	810
FXYD1	92
PLOD1	727
PLOD2	737
PLOD3	738
PLP2	152
PNPLA1	532
PNPLA2	504
PNPLA3	481
PNPLA4	253
PNPLA5	429
PNPLA6	1366
PNPLA7	1317
PNPLA8	782
PLA2G6	806
PDXP	296
PLRG1	514
PLGRKT	147
PLSCR1	318
PLSCR2	297
PLSCR3	295
PLSCR4	329
PLSCR5	271
PLS1	629
LCP1	627
PLS3	630
PLTP	493
PLVAP	442
PLXNA1	1896
PLXNA2	1894
PLXNA3	1871
PLXNA4	1894
PLXNB1	2135
PLXNB2	1838
PLXNB3	1909
PLXNC1	1568
PLXND1	1925
PMS2P1	440
PMS2P2	297
PMS2P3	168
PMS2P5	134
PMS2P11	270
SLC25A17	307
PMEL	661
PMEPA1	287
PMF1	205
PMFBP1	1022
BPGM	259
POMGNT1	660
POMGNT2	580
PML	882
PMM1	262
PMM2	246
PMP22	160
PMS1	932
PMS2CL	193
PMS2	862
PMVK	192
PKMYT1	499
NAPRT	538
PNLDC1	520
	10
PNISR	805
PNKD	385
PNKP	521
PNMA6A	399
PNMA6B	399
PNMA6C	399
PNMA6D	399
PNMA1	353
PNMA2	364
PNMA3	463
PNMA5	448
PNMAL1	439
PNMAL2	279
PNMT	282
PNO1	252
PNOC	176
PNP	289
PNPO	261
PNPT1	783
PNRC1	327
PNRC2	139
HERVK_113	956
NUP210	1887
POU2F1	743
POU2F2	479
POU2F3	436
POU3F1	451
POU3F2	443
POU3F3	500
POU3F4	361
POU4F1	419
POU4F2	409
POU4F3	338
POU5F1	360
POU5F2	328
POU6F1	301
POU6F2	691
POC1A	407
POC1B	478
POC5	575
PODN	613
NPHS2	383
PODXL	558
POF1B	589
POGK	609
POGZ	1410
ERVK-10	1014
ERVK-11	969
ERVK-18	812
ERVK-19	959
ERVK-25	954
ERVK-6	956
ERVK-7	1459
ERVK-8	956
ERVK-9	1117
POLH	713
POLI	740
POLK	870
PRSS36	855
POMP	141
POMT1	747
POMT2	750
PON1	355
PON2	354
PON3	354
PODNL1	512
POP1	1024
POP5	163
POP7	140
BVES	360
POPDC2	364
POPDC3	291
PORCN	461
SRD5A3	318
TMEM123	208
POSTN	836
POTEB2	544
POT1	634
POTEA	498
POTEB	581
POTEC	542
POTED	584
POTEE	1075
POTEF	1075
POTEG	508
POTEH	545
POTEI	1075
POTEJ	1038
POTEM	508
POMZP3	187
PPP1R12C	782
PPP1R3G	358
LGALS13	139
PPP1R14A	147
PPP1R14B	147
PPP1R14C	165
PPP1R14D	145
PPP1R16A	528
PPP1R16B	567
PPP1CA	330
PPP1CB	327
PPP1CC	323
PPP1R7	360
PPP1R8	351
PPP1R10	940
PPP1R11	126
PPP2CA	309
PPP2CB	309
PPP3CA	521
PPP3CB	524
PPP3CC	512
PP2D1	630
PPP4C	307
PPP4R1	950
PPP4R2	417
PPP4R4	873
PPP4R1L	415
PPP5D1	171
PPP6R1	881
PPP6R2	966
PPP6R3	873
ACP5	325
ACP6	428
PPAPDC2	295
PPAPDC3	271
ACP1	158
ACP2	423
ACPP	386
PPARA	468
PPARD	441
PPARG	505
ACPT	426
ALPP	535
ALPI	528
ALPPL2	532
ALPL	524
PPAPDC1A	271
PPAPDC1B	264
PREPL	727
PREP	710
PPCS	311
PCTP	214
PPDPF	114
PPEF1	653
PPEF2	753
CTSA	480
PPHLN1	458
PPIA	165
PPIB	216
PPIC	212
PPID	370
PPIE	301
PPIF	207
PPIG	754
PPIH	177
PPIL1	166
PPIL2	520
PPIL3	161
PPIL4	492
PPIL6	311
PSTPIP1	416
PSTPIP2	334
LGALS14	139
PLN	52
PPM1A	382
PPM1B	479
PPM1D	605
PPM1E	764
PPM1F	454
PPM1G	546
PPM1H	514
PPM1J	505
PPM1K	372
PPM1L	360
PPM1M	270
PPM1N	430
PPME1	386
PAPLN	1278
PPOX	477
PPP5C	499
PPP6C	305
PPP1R17	155
PPP1R18	613
PPP1R1A	171
PPP1R1B	204
PPP1R1C	109
PPP1R21	780
PPP1R26	1209
PPP1R27	154
ELFN2	820
PPP1R32	425
PPP1R35	253
PPP1R36	422
PPP1R37	691
PPP1R3A	1122
PPP1R3B	285
PPP1R3C	317
PPP1R3D	299
PPP1R3E	279
PPP1R3F	799
PPP1R42	355
PPRC1	1664
PPT1	306
PPT2	302
PPTC7	304
PPWD1	646
PPY2	21
PQBP1	265
PQLC1	271
PQLC3	202
PRR14L	2151
PPP1R15A	674
PPP1R15B	713
PRR15L	103
PRR20A	221
PRR20B	221
PRR20C	221
PRR20D	221
PRR20E	221
PRR23A	266
PRR23B	265
PRR23C	262
PRPF38A	312
PRPF38B	546
PRPF40A	957
PRPF40B	871
PRAMEF10	474
PRAMEF11	436
PRAMEF12	483
PRAMEF13	474
PRAMEF14	426
PRAMEF16	474
PRAMEF17	474
PRAMEF18	479
PRAMEF19	410
PRAMEF20;	475
PRAMEF22	481
PRAMEF23	476
PRAMEF24	474
PRAMEF25	478
PRAMEF26	382
PRAC1	57
PRAC2	90
RABAC1	185
PRAF2	178
ARL6IP5	188
PRAMEF1	474
PRAMEF2	474
PRAMEF3	479
PRAMEF4	478
PRAMEF5	476
PRAMEF6	476
PRAMEF7	474
PRAMEF8	474
PRAMEF9;	478
PRAME	509
PRAM1	718
PRAP1	151
PRX	1461
PRB2	416
PRB3	309
PRB4	310
PRC1	620
PRRC2A	2157
PRRC2B	2229
PRRC2C	2896
PROCA1	364
PRCC	491
PRCD	54
PRDM10	1147
PRDM11	511
PRDM12	367
PRDM13	707
PRDM14	571
PRDM15	1507
PRDM16	1276
PRKCDBP	261
PRTFDC1	225
PRDM1	825
PRDM2	1718
PRDM4	801
PRDM5	630
PRDM6	595
PRDM7	492
PRDM8	689
PRDM9	894
PRDX1	199
PRDX2	198
PRDX3	256
PRDX4	271
PRDX5	214
PRDX6	224
PREB	417
PRELP	382
PITRM1	1037
PREX1	1659
PREX2	1606
PYURF	114
PRG2	222
PRG3	225
PRG4	1404
PPARGC1A	798
PPARGC1B	1023
PGR	933
PRIM1	420
PRIM2	509
PRICKLE1	831
PRICKLE2	844
PRICKLE3	615
PRICKLE4	344
PRIMA1	153
PRNP	253
PRIMPOL	560
PRKDC	4128
PARK2	465
PRKRA	313
PRKX	358
PRKY	277
PRELID1	219
